,0
1966,163929
1967,293155
1968,139134
1969,331467
1970,289299
1971,307794
1972,318070
1973,307509
1974,301988
1975,323145
1976,165230
1977,311754
1978,162497
1979,310225
1980,287805
1981,323423
1982,226570
1983,288679
1984,297203
1985,169168
1986,285886
1987,316358
1988,326964
1989,309604
1990,283321
1991,322242
1992,315571
1993,327574
1994,297387
1995,301391
1996,321090
1997,160390
1998,172576
1999,162765
2000,321741
2001,309395
2002,316789
2003,312348
2004,288928
2005,312189
2006,311612
2007,322742
2008,161774
2009,316695
2010,159878
2011,163423
2012,284093
2013,298954
2014,318836
2015,330548
2016,170944
2017,283895
2018,321890
2019,283377
2020,164391
2021,323356
2022,327683
2023,331261
2024,160045
2025,287720
2026,310677
2027,162881
2028,163605
2029,161756
2030,317408
2031,327807
2032,326521
2033,169123
2034,329308
2035,300303
2036,325566
2037,292535
2038,174968
2039,327964
2040,322000
2041,310701
2042,172418
2043,326134
2044,331374
2045,316296
2046,312239
2047,327157
2048,330225
2049,325265
2050,328767
2051,319265
2052,170329
2053,330433
2054,316225
2055,306905
2056,173607
2057,281375
2058,288225
2059,322449
2060,171209
2061,163183
2062,318674
2063,327188
2064,160199
2065,318857
2066,165808
2067,319585
2068,163762
2069,291202
2070,309925
2071,162993
2072,291959
2073,326510
2074,168807
2075,286605
2076,319140
2077,327759
2078,328002
2079,304355
2080,305100
2081,330354
2082,160420
2083,317099
2084,283775
2085,300762
2086,307649
2087,328369
2088,286375
2089,221524
2090,307042
2091,324897
2092,325424
2093,300732
2094,300276
2095,322468
2096,311075
2097,284631
2098,284831
2099,129553
2100,163131
2101,162251
2102,301521
2103,317853
2104,282257
2105,163894
2106,305129
2107,318308
2108,321178
2109,290709
2110,310021
2111,315078
2112,294040
2113,307955
2114,312488
2115,283544
2116,298842
2117,315092
2118,327472
2119,329566
2120,324796
2121,291539
2122,313010
2123,318454
2124,265789
2125,162627
2126,317476
2127,324235
2128,330808
2129,111333
2130,327000
2131,298870
2132,162504
2133,159873
2134,310499
2135,163218
2136,322083
2137,161583
2138,299313
2139,160893
2140,317498
2141,327866
2142,310088
2143,328244
2144,163554
2145,328361
2146,319012
2147,269925
2148,309720
2149,284209
2150,310579
2151,161978
2152,282479
2153,288051
2154,305442
2155,328858
2156,162132
2157,327219
2158,174702
2159,237786
2160,304499
2161,309415
2162,313895
2163,159847
2164,162995
2165,288840
2166,312603
2167,327741
2168,305587
2169,319681
2170,293460
2171,298823
2172,324835
2173,310551
2174,299262
2175,318563
2176,322002
2177,322810
2178,325270
2179,306688
2180,316664
2181,315832
2182,309494
2183,318913
2184,328665
2185,322321
2186,285054
2187,288444
2188,329017
2189,310165
2190,285894
2191,288815
2192,298869
2193,329387
2194,296833
2195,329587
2196,293424
2197,306211
2198,326614
2199,329076
2200,162120
2201,281747
2202,327829
2203,328484
2204,310514
2205,313407
2206,326578
2207,284221
2208,314887
2209,310465
2210,326846
2211,329000
2212,161917
2213,331863
2214,162602
2215,281444
2216,302030
2217,317329
2218,316682
2219,324679
2220,304461
2221,285182
2222,155803
2223,322360
2224,164257
2225,281412
2226,162775
2227,331810
2228,161989
2229,323592
2230,296269
2231,294047
2232,301203
2233,316698
2234,170036
2235,318360
2236,320766
2237,300047
2238,318515
2239,167069
2240,297214
2241,322500
2242,327692
2243,329745
2244,296580
2245,308113
2246,282434
2247,163006
2248,318343
2249,316674
2250,283399
2251,316952
2252,318484
2253,322036
2254,162581
2255,331607
2256,281250
2257,298999
2258,289774
2259,301683
2260,328839
2261,163907
2262,292831
2263,322369
2264,291680
2265,170078
2266,328684
2267,308987
2268,162824
2269,284087
2270,318327
2271,283710
2272,289120
2273,163407
2274,321612
2275,287696
2276,331280
2277,163584
2278,318242
2279,291345
2280,292655
2281,312341
2282,168309
2283,294869
2284,320776
2285,321237
2286,315936
2287,290218
2288,290387
2289,304225
2290,304760
2291,160967
2292,169199
2293,165035
2294,308310
2295,318806
2296,318131
2297,318752
2298,171530
2299,298716
2300,163447
2301,162303
2302,165432
2303,322799
2304,298066
2305,318074
2306,318572
2307,300855
2308,309047
2309,163331
2310,319054
2311,166653
2312,318075
2313,159855
2314,310695
2315,162441
2316,312260
2317,301414
2318,320761
2319,161671
2320,163333
2321,318094
2322,330990
2323,311069
2324,329682
2325,293748
2326,318886
2327,160842
2328,156262
2329,285876
2330,310601
2331,289396
2332,290045
2333,312217
2334,329750
2335,161781
2336,326702
2337,327416
2338,161035
2339,305722
2340,307251
2341,161946
2342,288374
2343,318580
2344,304265
2345,290453
2346,325174
2347,290012
2348,298355
2349,311168
2350,297708
2351,323681
2352,299250
2353,163019
2354,331291
2355,289753
2356,286048
2357,164555
2358,172760
2359,171768
2360,319380
2361,316613
2362,313000
2363,313135
2364,173187
2365,317506
2366,324830
2367,314863
2368,300040
2369,329210
2370,162630
2371,321175
2372,319547
2373,316725
2374,319326
2375,289108
2376,302079
2377,298484
2378,160352
2379,160695
2380,162242
2381,327596
2382,323308
2383,288882
2384,163870
2385,290746
2386,162247
2387,321619
2388,161475
2389,282878
2390,316533
2391,322629
2392,192513
2393,289300
2394,307931
2395,326606
2396,315133
2397,290236
2398,314019
2399,311331
2400,301703
2401,309895
2402,159880
2403,178532
2404,168373
2405,328467
2406,265790
2407,159891
2408,323270
2409,164371
2410,164387
2411,306781
2412,172302
2413,295217
2414,292259
2415,322484
2416,330372
2417,306752
2418,282124
2419,298013
2420,291983
2421,194519
2422,284615
2423,306269
2424,283433
2425,329294
2426,329503
2427,288799
2428,325633
2429,162176
2430,293132
2431,325716
2432,298410
2433,305666
2434,327754
2435,163485
2436,327249
2437,325506
2438,328902
2439,314346
2440,305214
2441,329028
2442,157364
2443,319344
2444,322556
2445,167677
2446,329902
2447,316076
2448,313694
2449,320606
2450,288481
2451,329113
2452,161686
2453,318491
2454,315207
2455,294643
2456,307874
2457,163348
2458,330097
2459,328626
2460,162273
2461,283766
2462,293823
2463,298708
2464,301637
2465,332111
2466,296472
2467,314617
2468,312118
2469,322447
2470,162281
2471,284858
2472,290307
2473,154329
2474,323993
2475,288856
2476,318571
2477,328760
2478,319502
2479,329944
2480,329495
2481,324544
2482,289805
2483,325253
2484,317731
2485,327607
2486,288843
2487,162615
2488,301348
2489,311890
2490,313651
2491,161269
2492,160379
2493,297366
2494,324713
2495,289715
2496,304804
